Engine_volume,Mileage,Doors,Prod_year,Cylinders,Airbags,Category,Leather_interior,Fuel_type,Gear_box_type,Drive_wheels,Wheel,Color
3.0,192000,4,2011,6.0,8,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Black
2.5,109536,4,2012,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.8,69248,4,2014,4.0,12,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Blue
2.5,11500,4,2015,4.0,8,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Brown
3.2,0,4,1999,6.0,0,Sedan,No,Diesel,Automatic,Rear,Left wheel,Silver
2.0,39221,4,2019,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.6,300000,4,2002,6.0,8,Sedan,Yes,LPG,Tiptronic,Rear,Left wheel,Black
0.6,142000,2,1999,4.0,2,Sedan,No,Petrol,Tiptronic,Rear,Left wheel,Black
2.2,145000,4,2011,4.0,8,Minivan,Yes,Diesel,Tiptronic,Rear,Left wheel,Black
3.5,55290,4,2012,6.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,Black
1.5,104000,4,2013,4.0,4,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,Sky blue
5.6,91648,4,2016,8.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,White
1.6,75000,4,2015,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.5,14486,4,2014,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
4.6,188078,4,2015,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.3,117000,4,2005,4.0,4,Hatchback,No,Petrol,Automatic,Front,Right-hand drive,Silver
2.0,108187,4,2015,4.0,8,Jeep,No,Petrol,Automatic,4x4,Left wheel,White
2.0,57895,4,2017,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.5,99200,4,2016,4.0,10,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Black
1.8,308501,4,2011,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Blue
2.0,180000,4,2003,4.0,4,Jeep,No,Petrol,Automatic,4x4,Left wheel,White
1.6,87534,4,2015,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
5.5,101424,4,2014,8.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Grey
1.5,124000,4,2006,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Right-hand drive,Golden
1.5,140000,4,2013,4.0,2,Sedan,No,Hybrid,Automatic,Front,Right-hand drive,White
4.6,229966,4,2014,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.6,161600,2,2013,4.0,0,Hatchback,Yes,Petrol,Tiptronic,Front,Left wheel,White
2.0,157584,4,2013,4.0,0,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
3.5,143619,4,2015,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
2.4,136984,4,2014,4.0,6,Sedan,No,Petrol,Tiptronic,Front,Left wheel,White
3.5,151288,4,2013,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Grey
2.0,254321,4,2002,4.0,6,Jeep,Yes,Petrol,Manual,4x4,Left wheel,Grey
2.0,166476,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.0,189000,4,2003,6.0,10,Jeep,Yes,LPG,Tiptronic,4x4,Right-hand drive,Black
1.6,64416,4,2017,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
1.6,108900,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.6,41279,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,78083,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,48595,4,2013,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
2.0,126655,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.0,106806,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.6,91000,4,2012,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,White
1.3,0,4,2010,4.0,2,Sedan,Yes,Hybrid,Tiptronic,Front,Right-hand drive,Silver
1.4,112123,4,2014,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.0,80000,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.0,181000,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,88000,4,2012,4.0,6,Hatchback,No,Petrol,Automatic,Front,Left wheel,Purple
1.5,241885,4,2008,4.0,6,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
5.4,280429,4,2007,8.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.6,111280,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.4,94000,4,2015,4.0,8,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Sky blue
2.5,1000,4,1998,1.0,1,Goods wagon,No,Diesel,Manual,Rear,Left wheel,White
3.6,127245,2,2016,6.0,12,Coupe,Yes,Petrol,Automatic,Rear,Left wheel,Red
1.6,144000,4,2005,4.0,10,Hatchback,Yes,Petrol,Tiptronic,Front,Right-hand drive,Black
1.8,107155,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,126690,4,2013,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
1.8,150000,2,1991,4.0,0,Coupe,No,Petrol,Manual,4x4,Left wheel,Green
2.5,193960,4,2013,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.6,300000,4,1996,4.0,2,Sedan,No,Petrol,Manual,Rear,Left wheel,Red
1.3,165000,4,2011,4.0,4,Hatchback,No,Hybrid,Variator,Front,Right-hand drive,Blue
1.8,69000,4,2013,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Blue
2.5,124708,4,2016,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.5,21245,4,2005,4.0,4,Sedan,No,Hybrid,Variator,Front,Left wheel,Golden
2.0,66500,4,2014,4.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,White
1.6,118365,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
3.0,191373,4,2014,6.0,0,Hatchback,Yes,Petrol,Automatic,4x4,Left wheel,Grey
1.6,56764,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.2,12323,2,2003,4.0,4,Coupe,No,Petrol,Manual,Front,Left wheel,Grey
3.3,94000,4,2002,6.0,4,Jeep,No,Petrol,Manual,4x4,Left wheel,Silver
3.5,135200,4,2014,6.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,Grey
1.5,107267,4,2015,4.0,0,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Red
1.6,121263,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,1600,4,2007,6.0,7,Jeep,Yes,Petrol,Automatic,Front,Right-hand drive,Black
3.2,152000,4,2009,6.0,12,Jeep,Yes,Diesel,Tiptronic,4x4,Left wheel,Silver
3.0,0,4,2011,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Silver
2.5,156518,4,2012,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,22500,4,2002,4.0,12,Goods wagon,No,Petrol,Manual,Rear,Left wheel,Silver
2.0,196764,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.7,260000,2,2002,5.0,8,Coupe,Yes,Diesel,Tiptronic,Rear,Left wheel,Black
2.5,134080,4,1997,4.0,2,Goods wagon,Yes,Diesel,Manual,Rear,Left wheel,Blue
2.5,206211,4,2012,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.8,0,4,2000,4.0,8,Sedan,No,Petrol,Automatic,Front,Right-hand drive,Silver
2.5,43000,4,2018,8.0,0,Pickup,Yes,Diesel,Automatic,4x4,Left wheel,Blue
2.0,94000,4,2014,4.0,8,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,192000,4,2002,4.0,6,Universal,No,LPG,Tiptronic,4x4,Right-hand drive,White
1.8,267165,4,2010,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
3.0,273186,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,White
2.0,92728,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,0,4,2002,4.0,2,Jeep,No,CNG,Tiptronic,4x4,Left wheel,White
1.5,56000,4,2014,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,169141,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,157584,4,2013,4.0,0,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.6,13530,4,2016,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,35008,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,190538,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,181600,4,2012,4.0,8,Hatchback,Yes,Hybrid,Variator,Front,Left wheel,Blue
1.3,135000,4,2012,4.0,2,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,Silver
2.0,5900,4,2020,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.5,190549,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.5,102397,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,52326,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.5,88000,4,2012,4.0,8,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,Silver
2.5,262400,4,2002,6.0,8,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
1.6,40523,4,2015,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Black
2.5,162300,4,2008,6.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
3.5,259066,4,2011,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Silver
1.8,119000,4,2010,4.0,8,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Red
2.5,142714,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,135383,4,2013,4.0,12,Hatchback,No,Hybrid,Tiptronic,Front,Left wheel,Black
2.0,158699,4,2016,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Grey
2.5,32435,4,2018,4.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.5,148213,4,2012,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Blue
1.5,67357,4,2017,4.0,12,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,151727,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,92479,4,2013,4.0,10,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Blue
1.5,189000,4,2003,4.0,4,Hatchback,No,Petrol,Tiptronic,Front,Right-hand drive,Blue
1.5,129000,4,2006,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Right-hand drive,Yellow
1.8,136000,4,2012,4.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
3.5,119379,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Silver
1.8,0,4,2013,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.3,172800,4,2012,4.0,8,Hatchback,No,Petrol,Variator,Front,Left wheel,Black
2.0,164997,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
3.0,160000,4,1998,6.0,4,Sedan,No,CNG,Automatic,Front,Left wheel,Golden
3.5,39814,4,2017,6.0,0,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,Black
2.2,151245,4,2009,4.0,6,Minivan,Yes,Diesel,Tiptronic,Rear,Left wheel,Silver
2.5,117000,4,2003,6.0,3,Sedan,No,Petrol,Automatic,Rear,Right-hand drive,Silver
2.0,101345,4,2013,4.0,12,Sedan,Yes,Hybrid,Variator,Front,Left wheel,Black
3.0,0,4,2014,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Black
3.5,109139,4,2009,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Black
2.5,102000,4,2012,4.0,8,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Grey
3.3,287274,4,2008,6.0,12,Sedan,Yes,Hybrid,Automatic,4x4,Left wheel,White
2.5,16500,4,2017,4.0,12,Jeep,No,Petrol,Automatic,4x4,Left wheel,Grey
3.5,318285,4,2012,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Black
3.0,201056,4,2015,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Black
2.5,76000,4,2017,4.0,12,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Black
1.8,176000,4,2014,4.0,6,Goods wagon,No,Diesel,Manual,Front,Left wheel,White
3.0,171221,4,2012,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Black
1.8,207606,4,2013,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.6,149935,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,0,4,2013,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Red
1.6,94300,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
3.5,136149,4,2015,6.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Red
2.5,142800,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.5,49716,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.2,234902,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
1.8,169301,4,2013,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,333512,4,2011,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.6,102000,4,2008,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.5,60800,4,2015,4.0,8,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Grey
2.2,150000,4,2003,4.0,2,Goods wagon,No,Diesel,Manual,Front,Left wheel,White
1.1,0,4,1992,4.0,2,Sedan,No,Petrol,Manual,Front,Left wheel,White
1.6,177000,4,2006,4.0,8,Sedan,No,Petrol,Manual,Front,Left wheel,Grey
2.0,261,4,2020,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,142265,4,2015,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
3.0,64338,2,2015,6.0,12,Coupe,Yes,Petrol,Automatic,Rear,Left wheel,White
2.5,326729,4,1998,4.0,2,Microbus,No,Diesel,Manual,Rear,Left wheel,Grey
1.4,112123,4,2014,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
3.5,161602,4,2011,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.8,122302,4,2011,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,150000,4,2012,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
3.5,149486,4,2014,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Silver
1.5,149000,4,2012,4.0,2,Hatchback,No,Hybrid,Variator,Front,Right-hand drive,Silver
3.6,93081,2,2015,2.0,0,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
2.0,144009,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,129013,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.6,70835,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,104667,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.0,67646,4,2013,6.0,8,Cabriolet,Yes,Petrol,Manual,Front,Left wheel,Black
3.5,0,4,2007,6.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Blue
2.0,0,4,1999,4.0,4,Sedan,No,CNG,Manual,Front,Left wheel,Red
2.0,230000,2,2001,4.0,0,Microbus,No,Diesel,Manual,Front,Left wheel,White
1.6,170713,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
4.7,280354,4,2008,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
1.4,133195,4,2014,4.0,0,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,230000,4,2011,4.0,6,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
2.0,150000,4,2014,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
2.0,163401,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
3.0,31045,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Black
2.0,114778,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.3,100000,4,2002,4.0,2,Sedan,No,Petrol,Automatic,Front,Left wheel,Silver
1.3,150000,4,2008,4.0,4,Sedan,No,Hybrid,Variator,Front,Left wheel,Grey
2.5,49140,4,2010,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Black
1.8,215000,4,2009,4.0,4,Goods wagon,No,Diesel,Manual,Front,Left wheel,Orange
2.0,111849,4,2010,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,White
3.5,132349,4,2014,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Grey
3.5,156800,4,2013,4.0,12,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
2.0,279787,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
1.8,121000,4,2011,4.0,10,Sedan,No,Petrol,Variator,Front,Left wheel,Silver
1.6,50000,4,2017,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,White
2.4,226814,4,2012,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,150000,4,1995,4.0,1,Sedan,No,CNG,Manual,Front,Left wheel,White
2.0,110702,4,2017,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,120000,4,2010,4.0,10,Sedan,No,Hybrid,Automatic,Front,Left wheel,Red
4.7,264339,4,2009,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
4.6,169600,4,2014,8.0,10,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Silver
1.6,60650,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
2.2,295000,4,2008,4.0,8,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,White
2.8,181900,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.4,140000,4,2012,6.0,10,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Brown
3.0,168000,2,2004,6.0,6,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Red
3.0,64000,4,2014,6.0,12,Sedan,Yes,Diesel,Tiptronic,Rear,Left wheel,Grey
3.5,124000,4,2010,12.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
2.0,41203,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,195602,4,2010,4.0,12,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Brown
2.0,95000,4,2015,4.0,12,Sedan,No,Petrol,Tiptronic,Rear,Left wheel,Blue
1.6,61506,4,2017,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
1.6,93914,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
1.0,179000,4,2011,3.0,2,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Black
2.5,232032,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.0,210508,2,2000,4.0,4,Coupe,No,Petrol,Manual,Rear,Left wheel,Silver
2.5,80568,4,2018,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
2.3,48000,2,2015,4.0,8,Coupe,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
3.3,224629,4,2008,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Silver
3.0,332243,4,2011,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Black
4.6,102907,4,2015,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
3.5,80856,4,2015,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,123333,4,2000,4.0,1,Hatchback,No,Petrol,Manual,4x4,Right-hand drive,Black
2.0,121581,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.7,220000,5,2003,6.0,10,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
3.5,124003,4,2011,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Red
3.5,88000,4,2013,6.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
1.8,72288,4,2012,4.0,7,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Red
2.0,107664,4,2018,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,24805,4,2019,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,150000,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
3.0,74674,4,2016,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
1.6,167405,4,2012,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.6,94923,4,2012,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,224349,4,2011,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Grey
4.2,126000,4,1993,6.0,0,Jeep,Yes,Diesel,Manual,4x4,Left wheel,Green
2.2,280000,4,2003,4.0,5,Sedan,Yes,Diesel,Tiptronic,Rear,Left wheel,Blue
1.8,148552,4,2011,4.0,12,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
2.7,83000,4,2007,6.0,12,Jeep,No,Petrol,Automatic,Rear,Left wheel,Silver
1.3,189571,4,2010,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
4.0,14000,4,1996,8.0,6,Sedan,Yes,CNG,Tiptronic,Rear,Left wheel,Blue
1.5,17992,4,2018,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
2.4,53717,4,2013,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
3.5,205968,4,2010,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,White
2.0,150000,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
1.3,311000,4,2012,2.0,6,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,White
2.4,110000,4,2011,4.0,8,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
3.2,300000,4,1999,6.0,2,Jeep,No,CNG,Automatic,4x4,Left wheel,Green
2.6,119000,2,2002,6.0,8,Coupe,Yes,Petrol,Automatic,Rear,Left wheel,White
2.5,285888,4,2008,4.0,4,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Golden
3.0,126000,4,2014,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,White
4.3,200000,4,1999,8.0,8,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Silver
4.5,224000,4,2003,8.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Black
2.0,140411,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
2.5,190549,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.4,215000,4,2007,4.0,4,Sedan,No,Hybrid,Automatic,Front,Left wheel,Silver
2.4,142741,4,2011,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
1.8,54307,4,2019,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.6,51966,4,2015,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,120000,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
1.6,180000,4,1999,4.0,6,Hatchback,No,CNG,Manual,Front,Left wheel,Silver
4.6,260771,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.6,151136,4,2012,4.0,4,Hatchback,Yes,Diesel,Automatic,Front,Left wheel,White
3.5,154587,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,43178,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,132356,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.6,148958,4,2014,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.4,0,4,2011,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.0,200241,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
4.4,115000,4,2001,8.0,5,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Silver
3.5,132630,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Silver
3.3,251278,4,2009,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Green
2.0,33005,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,0,4,2011,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.5,58285,4,2015,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Blue
4.2,260000,5,2004,6.0,10,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Green
2.0,15470,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.5,133682,4,2013,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,White
1.5,138000,4,2014,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,227911,4,2017,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,White
2.0,204067,4,2017,4.0,4,Jeep,Yes,LPG,Automatic,Front,Left wheel,Grey
2.5,190000,4,2003,6.0,6,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
2.5,110734,4,2015,4.0,12,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
1.5,122500,4,2007,4.0,6,Hatchback,No,Hybrid,Variator,Front,Left wheel,Black
1.8,146019,4,2014,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
